Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2020,"Zona urbana",2020-02-10,"SE","999999","CASSA DE LA SELVA","Girones","Girona",0,1,0,1,2,0,2,0,0,0,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Enllaç d'entrada o eixida","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",16.25,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-09-04,"SE","999999","CAMBRILS","Baix Camp","Tarragona",0,1,0,1,2,0,0,0,1,0,1,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",12.3,"Matí","Col.lisió de vehicles en marxa","div"
2020,"Carretera",2020-07-26,"N-260","184,6","BOLVIR","Cerdanya","Girona",1,2,0,3,2,0,0,0,0,2,0,0,0,"100","No","No n'hi ha","Mixt","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Giratòria","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana",17.48,"Tarda","Col.lisió de vehicles en marxa","dg"
2020,"Zona urbana",2020-09-25,"SE","999999","TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,0,0,1,0,0,1,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",21.45,"Tarda","Col.lisió de vehicles en marxa","div"
2020,"Carretera",2020-07-28,"T-11","14,6","TARRAGONA","Tarragones","Tarragona",0,1,0,1,2,0,0,0,0,1,1,0,0,"60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",15.52,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-06-27,"SE","999999","BARCELONA","Barcelones","Barcelona",0,2,1,3,2,0,1,0,1,0,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",17.15,"Tarda","Col.lisió de vehicles en marxa","dis"
2020,"Zona urbana",2020-12-21,"SE","999999","OLOT","Garrotxa","Girona",0,1,0,1,2,0,0,0,0,2,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Fregament o col·lisió lateral","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",12.17,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-10-08,"SE","999999","CASTELLGALI","Bages","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","Dintre intersecció","Senyal velocitat","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners",20.12,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-09-05,"SE","999999","VILADECANS","Baix Llobregat","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial suficient","NA","NA","Sortida de via amb xoc o col·lisió","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",0.43,"Nit","Sortida de la calcada sense especificar","dis"
2020,"Carretera",2020-11-16,"A-2","606","SANT JOAN DESPI","Baix Llobregat","Barcelona",0,2,0,2,2,0,0,0,1,1,0,0,0,"80","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",14.5,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-12-23,"SE","999999","TERRASSA","Valles Occidental","Barcelona",0,1,0,1,3,0,0,1,0,2,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",17.5,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Carretera",2020-06-13,"CR","2","PERAMOLA","Alt Urgell","Lleida",0,1,0,1,1,0,0,0,1,0,0,0,0,"100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",13.17,"Matí","Bolcada a la calcada","dis"
2020,"Carretera",2020-05-19,"C-35","53,1","SANTA MARIA DE PALAU","Valles Oriental","Barcelona",1,0,0,1,2,0,0,0,0,0,1,1,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners",7.03,"Matí","Altres","dill-dij"
2020,"Carretera",2020-12-24,"C-1415A","21,8","TERRASSA","Valles Occidental","Barcelona",1,0,0,1,2,0,1,0,0,0,1,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners",10.53,"Matí","Bolcada a la calcada","dill-dij"
2020,"Zona urbana",2020-09-18,"SE","999999","TEIA","Maresme","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners",0.32,"Nit","Col.lisió de vehicles en marxa","div"
2020,"Carretera",2020-09-26,"BV-2411","14,2","BEGUES","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",12.14,"Matí","Col.lisió de vehicles en marxa","dis"
2020,"Carretera",2020-07-12,"CR","22","SANT JAUME D'ENVEJA","Montsia","Tarragona",0,1,0,1,3,0,1,0,0,2,0,0,0,"100","No","No n'hi ha","A nivell","Carril bici","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",22.13,"Nit","Col.lisió de vehicles en marxa","dg"
2020,"Carretera",2020-07-30,"N-240","48,5","VIMBODI","Conca de Barbera","Tarragona",0,2,2,4,3,0,0,0,0,3,0,0,0,"90","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",18.27,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-12-18,"BV-5001","20","VILANOVA DEL VALLES","Valles Oriental","Barcelona",0,1,0,1,2,0,0,0,0,2,0,0,0,"NA","Sense Especificar","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Travessera","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",18.4,"Tarda","Col.lisió de vehicles en marxa","div"
2020,"Carretera",2020-10-23,"N-240","29,2","MONTBLANC","Conca de Barbera","Tarragona",0,1,0,1,3,0,0,0,0,2,1,0,0,"80","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners",7.26,"Matí","Col.lisió de vehicles en marxa","div"
2020,"Carretera",2020-11-05,"B-224","13,1","PIERA","Anoia","Barcelona",0,1,1,2,2,0,0,0,0,2,0,0,0,"50","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners",7.16,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2020,"Carretera",2020-12-03,"N-II","674,3","MALGRAT DE MAR","Maresme","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"60","No","No n'hi ha","A nivell","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners",8.38,"Matí","Atropellament","dill-dij"
2020,"Zona urbana",2020-11-04,"SE","999999","BARCELONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Zona urbana","Mullat","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",15.15,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Carretera",2020-08-24,"GIV-6216","3,2","TORROELLA DE FLUVIA","Alt Emporda","Girona",0,1,0,1,1,0,0,1,0,0,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",13.03,"Matí","Altres","dill-dij"
2020,"Zona urbana",2020-12-19,"SE","999999","CORNELLA DE LLOBREGAT","Baix Llobregat","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Sense especificar","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana",17.45,"Tarda","Col.lisió de vehicles en marxa","dis"
2020,"Zona urbana",2020-10-12,"BV-5001","3","SANTA COLOMA DE GRAMANET","Barcelones","Barcelona",0,1,0,1,2,0,1,0,0,1,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Caiguda en la via","Giratòria","Travessera","Sec i net","Carretera convencional","NA","Sense especificar","Calma, vent molt suau","Feiners",14.28,"Tarda","Bolcada a la calcada","dill-dij"
2020,"Zona urbana",2020-04-14,"SE","999999","BARCELONA","Barcelones","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",13.44,"Matí","Atropellament","dill-dij"
2020,"Zona urbana",2020-07-19,"SE","999999","SANTA EUGENIA DE BER","Osona","Barcelona",0,1,1,2,2,0,0,1,0,1,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","NA","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana",19.5,"Tarda","Col.lisió de vehicles en marxa","dg"
2020,"Carretera",2020-05-20,"C-32","101,4","MATARO","Maresme","Barcelona",0,2,0,2,3,0,0,0,1,2,0,0,0,"100","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners",20.4,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-08-05,"SE","999999","VILADECANS","Baix Llobregat","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",12.1,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-08-12,"SE","999999","VIC","Osona","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Doble sentit","Envestida (frontal lateral)","Enllaç d'entrada o eixida","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",15.0,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2020,"Zona urbana",2020-11-13,"SE","999999","SANT QUIRZE DEL VALLES","Valles Occidental","Barcelona",0,1,1,2,5,0,0,0,0,5,0,0,0,"30","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Sense especificar","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",13.0,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","div"
2020,"Zona urbana",2020-05-05,"SE","999999","SABADELL","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",11.13,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2020,"Carretera",2020-08-02,"A-7","1135","MONT-ROIG DEL CAMP","Baix Camp","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",15.13,"Tarda","Bolcada a la calcada","dg"
